seq1,seq2,energy1,energy2
1001000000111000101100111010110111101,1001011111001001100011110110000101010,1635,1635
1001000000111000101100111010110111101,1001001111101010001011010111001000011,1635,1635
1000001001100010111111000111010111100,1000101101011110010001100100101110101,1633,1633
1101011111011000100111010010000010011,1110100010100011100111010010111001001,1635,1635
1000001001111001111010111100100011010,1000110010101111000001101011101101100,1635,1635
1011010100000100111001000101111001111,1001011101001011000111110101000011001,1631,1631
1110100110010010001010110000110111101,1001011101110000011110101110001000110,1635,1635
1101001100110000000110110101111010101,1110110001000011110001110101100100101,1635,1635
1110100001101000101000110011010110111,1101010110111001001001111001110000001,1631,1631
1000011010100110000100100111010111111,1011101000111010011001111001000010101,1633,1633
1111111110010010100111001000001101000,1111011001101000111001010100110101000,1637,1637
1101111001011011101001111000000010001,1011001100010010111010101001011110001,1637,1637
1100101011011111100110010100111000000,1100001101010111010000101111100110100,1637,1637
1110100000100101101000110011111011100,1000101110001011101101000010100110111,1635,1635
1100010111011110011011000001000010111,1001110110101011000111010011010110000,1635,1635
1011111110101010110100110000110010000,1111010011100001110111010010011000100,1637,1637
1100111011001000001010100111000110111,1111100000101101011011100110100010100,1637,1637
1000000100100110011101101010111100111,1100000110101100011011010001010111011,1635,1635
1001111011101001011110111000001001000,1011010001010111000111110010011000110,1639,1639
1011101000001111000010000110111011110,1001000101101100101011000110101111001,1637,1637
1111111010110001100101001000101100010,1100001100010111111000100110101100101,1633,1633
1001100100000110100101001111010111011,1000011101111000001010011011101001110,1635,1635
1011100011111110100110011010100100000,1011011100101101000111001110101000001,1635,1635
1111111011100011000101110000010100100,1000110110100001110111010100101100110,1637,1637
1111100111101101000111011000100000010,1101011100010111001101001101100001010,1639,1639
1110101110111001101001011100000001001,1101110010101001001101011100111100000,1635,1635
1100000000111010101100111011101101001,1101000011010011011010001101000111011,1637,1637
1110000101010110000100100101110111011,1101110010001111000110101100100001110,1635,1635
1000001001111110111100100111000010101,1011100101000111010111010010110010001,1631,1631
1010010001010001010011100100111011111,1001101000011101110000100111010011110,1633,1633
1010100001010011000011011000110111111,1000101011110000110100110111010011100,1633,1633
1001111001101111011010001000001101010,1110000011101011110010010110001001110,1635,1635
1100110011110111110000010100001010110,1011110011000101010110010011110000101,1635,1635
1111001000100100001011011100011100111,1011011001001011111000101010001110010,1635,1635
1111111010110011000001010010111000010,1101101100011010001001111001101010001,1633,1633
1010111010101101111000100000001110101,1100110010000111110010011101001101001,1637,1637
1111101110011001111000101001001000001,1001000101010100111011010010110001111,1637,1637
1000010100011111110001101110110100100,1000111100011010101000101101111001100,1633,1633
1111011110010111010001100110000001010,1011001011011001110010100001011111000,1633,1633
1111000010011000101100001100101110111,1011011010100101010111001100111100000,1637,1637
1101011001011101101111010001010000001,1000011100111100101001100100011011110,1637,1637
1110110100010110000101000011111011100,1001001001111110100010110001100111010,1633,1633
1000110100100000011101010111001110111,1011001001001011010101111100000110011,1635,1635
1001001000111000010011101101111101010,1100011111010010001011110011000100101,1637,1637
1111111011001100001110000101010010010,1010101000110111100001100110111100100,1635,1635
1000100110101101111110011000101100010,1101111000000111100110101000101101001,1637,1637
1000100101000101000110110011010111111,1110000101011110011000100100111100101,1635,1635
1101000111010100100000001111101110011,1010110010111100100110010111001010001,1639,1639
1110010100000110101000101100111110110,1101010010111100000110011110111000100,1635,1635
1100110001000001101101000111110101110,1100010100101111100010001100101101011,1637,1637
1011001111110010101101111000100001000,1011100110110100100011111000011001010,1635,1635
1011101101111001101100100011010000010,1110110000100011101011010100111000011,1641,1641
1011101111101011010011001000111000000,1000001100101100111001101010010101111,1631,1631
1110101111111010001000011010011000100,1001101000111100100111011100001010110,1639,1639
1111000111010101001000010011010011011,1000111000001101011101100010010111101,1633,1633
1100011011101110111000010001001001011,1110001001011110100010100011110010110,1637,1637
1000101000001111100110111110011000110,1010111001100101010010110111110000100,1641,1641
1111111100111010010010001100101010000,1000011101011110001001110100110101100,1637,1637
1001001000000011111001110011101011011,1101101010001110101011000001110110100,1635,1635
1111111101110001011000101001011000000,1101010110010110011101001001110001001,1637,1637
1100110111101111001010000011011000001,1000010100111101010001101100110101110,1635,1635
1111101110101110001001001001110000001,1011010111100001010011001110101001100,1639,1639
1000000101000010111010111000111011111,1011100100011010011100101001101101001,1639,1639
1111001101011111011010000001011001000,1101010111100001100111011001101010000,1639,1639
1011001011110011110010101000000010111,1101010110010011011000111001100001011,1637,1637
1000000101001100010111000110111110111,1110100000111011010101100110100101100,1633,1633
1100001110101100001001000101011101111,1110110000100111100011010100101100110,1637,1637
1111111101010011010001001110000010100,1000110110100111010011100010110111000,1637,1637
1001011110111110100000111001000100101,1011111000101010011101101000110001100,1641,1641
1100111111100001000010101100101000111,1110110100100111001101100110101010000,1639,1639
1111011100011111001010011000001000110,1000011111001010010011101101100101010,1635,1635
1011000100011000101100100101111111010,1000101000011110011001110100100101111,1635,1635
1111011100100100000010111100011100101,1011000010111010001100111001010101101,1639,1639
1101101001110000000010111100110101011,1010011100010011011101100101100001110,1639,1639
1111110011101001110010000110100000110,1011101000010110111010110011000011010,1637,1637
1111110101101000110110100000001101100,1010011000011110101000101100111001110,1639,1639
1100001011010000100110111011110111000,1011000001111001010101011000011011011,1637,1637
1101101011110011110000001010100011001,1100110100010001111110100100110100101,1637,1637
1001011110111011101001000001110001010,1100110011100011010010111110100000110,1635,1635
1110101001001000001101010111000110111,1001100011110000101101101110100010011,1635,1635
1111111101101000011110010001000110000,1010011010101011011001000110101100011,1637,1637
1001110001111101101110010000001010101,1110110010100101110110010100111000001,1639,1639
1101011110001001001010011000011001111,1001111110010010101010111001001110000,1639,1639
1100000001010011010100011110101101111,1001011001001101011110001100110001011,1637,1637
1111111010011101011000101100001000100,1100001110110010101100101001111101000,1637,1637
1100100101111000000010101001111011110,1101001010001101110100011100011101100,1637,1637
1100100101111000000010101001111011110,1110111001101000101100110101001110000,1637,1637
1000001001000110011111000101111011110,1010111001001001111000101011001010011,1641,1641
1010101111111010010011010110001000001,1110110100001110011001101000111010001,1639,1639
1101011101100111100111100100001001000,1001010101110000010111101101100001011,1637,1637
1101011111001111011000010011001001000,1010000100111110101011000011100101011,1637,1637
1101011111001111011000010011001001000,1010100100001101110101010011100001111,1637,1637
1111111101000010010100010111000011100,1101100011001101010100110110111000010,1637,1637
1111101011001111100010010000101010100,1011000011001110111000001011010011101,1641,1641
1011011001111001111110001000101010000,1000010011110110110001001010101100111,1637,1637
1110111010111110100100110010101000000,1110011011100101001010011110011000001,1641,1641
1000111101111011010000100001100101110,1110000101100110001101110101010010011,1639,1639
1011010001010110000001100111010111101,1001110101100001011111001100100001110,1635,1635
1110110010101000100100001110111100101,1001110101100001011111001100100001110,1635,1635
1101001100000001101101000111011101011,1110111100000110101011010011010001100,1637,1637
1111001100100111100000000110011111010,1011000011010100101110101100101010011,1641,1641
1100011101001010001001100010100111111,1001110111010000110010111011000010110,1635,1635
1101110110100101000001000111110100011,1110001010010011011101000110011100101,1639,1639
1111111011011000111001101000010100000,1000101011110001101101010001011011001,1635,1635
1011001011110111101011000000011011000,1111001001110001100010110111010100010,1639,1639
1010101111001011111011000001000110001,1101101110000001110101011011000110100,1637,1637
1111101001001100100001010110001110101,1001011000011110111000001010110011101,1641,1641
1001101001010000101000111011000111111,1110011000101100101011111001001000101,1635,1635
1111110111101010001001001100011010000,1100101000111001001011111000101001101,1639,1639
1000101101111011101010011000001001011,1011001011110101000011011100111000001,1637,1637
1000000111010011101001111101110001100,1000111010100111010010010110111101000,1639,1639
1110001100101000000110111011111010010,1010011100001101110100010010111100110,1637,1637
1001011001111101110010101110001000100,1101010010011010100111111000001100011,1641,1641
1111101011100110110010000110100001001,1110110100100010101011110001110010001,1643,1643
1110110000100000101011101100111100101,1101100110000101111100011010101100010,1641,1641
1110100110011110110110111000000100001,1010001100110110101010111000010111100,1641,1641
1100001100110010100000110101011011111,1111100010100110100111011100100101000,1639,1639
1100111011010001100000010011111010011,1111011000001110101011001010011001010,1635,1635
1000001001100010011101001101011111110,1011100011110110000110010110101011000,1641,1641
1001011100110100111000000010100111111,1101010011000111010010110111010001001,1639,1639
1001000011111101111010100011000001101,1010111001001101010001110011110100100,1637,1637
1100000010111001111001011110111000100,1011100001010110111101000100110100110,1639,1639
1110111001000001000111100001110110110,1000101001011011101100001011101010011,1635,1635
1000110100110010001100001011001111111,1011111000101101010001110110100100010,1637,1637
1111011000110111000100100010100011011,1010010101100101110100000111100111100,1639,1639
1010000010011111011101100011110100100,1010001100011011101000011010111001011,1633,1633
1001111101101110101010001100001011000,1001111101100011001010110100111100000,1639,1639
1011111110100100100010110000101110001,1011001101110000101101111000110001010,1637,1637
1101011000001100001001111011111010001,1110010010101101110100100010111000110,1639,1639
1110011100101110101100000000110101011,1000100110101101100011011100001110110,1635,1635
1001000110010000111000110101011111110,1000101010011110111000001101101001101,1639,1639
1101011101110111010010001110001000010,1101011011001101000111001011111000000,1639,1639
1000101111011100111010110010100000101,1101110100100111000011110111010000100,1637,1637
1000111101001101111100111001001001000,1010111000000110111101010010110001110,1643,1643
1101111001011011101101000000011010001,1111010101000011011100011011000101100,1633,1633
1010010000110100001110111101110100110,1110110011101011000001101011101100000,1635,1635
1111111010000011000001101010111001100,1101001001110101110010000111010011010,1637,1637
1000101111101111011000010101011000001,1110001001011110010001011100101101100,1633,1633
1111101111100100011101010010000011000,1001010111100001011101100110010100110,1639,1639
1100011110111110001100100100010001110,1011001000101111101010010100011110100,1639,1639
1000001100010100010101101101100111111,1100011000110110111100001010100101110,1639,1639
1001111011011010101110011011000000001,1010001011110100110010100111000011110,1635,1635
1111111011101000001001110001001011000,1010011001101101010001111010010100011,1641,1641
1110110000100100010101001110110100111,1011101011000001111001010110011000011,1635,1635
1010000110101000000110110111101100111,1101011100101010011001111001101000001,1643,1643
1111011001110101111000010001010010001,1001001100011011101001011000010101111,1639,1639
1010110000010110010100001101111011110,1010001110011001111100000101011011001,1637,1637
1010110100111110111010100000110001001,1001010111001011000001101111100010011,1639,1639
1010010001000001111010110011101110101,1111010110001001100111100101110100000,1635,1635
1110101001100000101100110000101111011,1001011111010000111000110101011001100,1635,1635
1101000000110000110111010001110111110,1101010010101110100110001101100001110,1637,1637
1111111011001100000010110001110010100,1010010110111010001001111001010100011,1645,1645
1000110111011110011000000101001001111,1000011001011010100110101010001101111,1637,1637
1011101001101110111001000001010000111,1001010011010010101110011110000011011,1635,1635
1000001000011011111010101101110010011,1001011111000010011011010101001100011,1635,1635
1011111011001101101000011001010000011,1110100010101101110001100001011110100,1637,1637
1101111111010000110100001010100110100,1000110011001001111001010100001110111,1637,1637
1000101100101001000110010010011111111,1000011010101111001100001110101001110,1641,1641
1100101111110011010100110100000100101,1010110011111001000011011100111000010,1637,1637
1000101011101001111011110011000000101,1101000011010100110110011010000111011,1637,1637
1111111011000101010100100101000011100,1001011100100011000111110100001101101,1637,1637
1001100010111010000011000010110111111,1101010000110111001010011010011101001,1639,1639
1111000100000011000111110110101100110,1100001011101001100111010101001001011,1643,1643
1101111110011110100010010001101010000,1010010100011100111001001101000101111,1635,1635
1010101111110011110001010110100001000,1101100110110110100000111101100011000,1641,1641
1011111001000111001001100000011010111,1100101001010111010100011100100100111,1639,1639
1000010110111011011111000100101000101,1000001010111011010000111001110011011,1637,1637
1010111011110001110110110100001000010,1110110011100000101111010010011011000,1639,1639
1101010011110111110001000000110100101,1100100010111101000110101100111000110,1641,1641
1011111110011001101100001100001010100,1011010011110100000110011110101010001,1637,1637
1001000100010101001011000111001111111,1100101111010000111010001011011011000,1639,1639
1110111100100000001110100100111010011,1010001110011010010101110101100010011,1639,1639
1101111011001010101001011000001000111,1111000001011101100110011100011010010,1637,1637
1111110000100000011110001100111101010,1001100011011011100100101010100110110,1639,1639
1101010001100100000111001101010111110,1000001110011111010000101101100110101,1639,1639
1111111011001001000010100101011101000,1110010000111110011100010101100110100,1637,1637
1101101011111101100010101001101000000,1110010000111110011100010101100110100,1637,1637
1100010100000011000111101110100011111,1101001101011000100110111001010110100,1645,1645
1010111010111011010011101100100000001,1110001001110110101100000111100011010,1637,1637
1111010011111001110011010100010000010,1011001001100111100101000010111110010,1639,1639
1011101011100111110010101100001000100,1101100011011000101011111001001000011,1639,1639
1100100000111001000111010111110110100,1100101110011010000111011110100001010,1641,1641
1001000000100111001001111001110101111,1101010011101011001010100110111100000,1639,1639
1000110011011000010101000001101111111,1101101001101010001111010110001101000,1635,1635
1100001010001001110010011111101110001,1000100101011111010000110101100110110,1645,1645
1111101011101000100000100111011010100,1010000101110011110001100110100100111,1635,1635
1111100100000111000100101100010111011,1001111100100011100110101001101001010,1635,1635
1000000010111101011100110111100100110,1100001010011110100110110001010111001,1633,1633
1011101010111111100010000110010010100,1011010001100111001011110000011001011,1639,1639
1111101100001110001001100001010101101,1111010011000110110100110111000001010,1637,1637
1011000001111101011110111000100001001,1010010010101001110110011100001101011,1639,1639
1001000110011000011011110101111101000,1010101111100100011010010110011110000,1639,1639
1011001000000101011001110011111001011,1010101001001011111000010110001100111,1639,1639
1111000111010000000010111101110010110,1011100011011000101011001011100100110,1639,1639
1101100100000001100111100101011101011,1101001100101110000011110110001101010,1643,1643
1001000001001001111000111111001011011,1101100010101001100111101011000010101,1645,1645
1011001010111101101110001000001000111,1110001011001101101000011110001010110,1639,1639
1111011110000101011000100010100110110,1010000110010110111001011100000111011,1635,1635
1111111001001110111100101010000010000,1100100111010001110011010011101010010,1641,1641
1111111010111100000110001101001000100,1101001101110000101010111001100010110,1637,1637
1111100000001101010010100011101111100,1101001101101101010001011100111001000,1639,1639
1100111110100111101010000100101000101,1000100001110111011000100110110100111,1639,1639
1011000111110111011010000101000101001,1100011010010101110110000001111011001,1635,1635
1001100001001000010111110001011011111,1101100001011001101101010101001110001,1641,1641
1110111011101101000111001011000000001,1011010101000111011000011011001110100,1639,1639
1110111100110110001110100000010101001,1111001001011000101100111011000010101,1641,1641
1001110110100111110011100100000001011,1101011101000111100100101011101001000,1643,1643
1110101111100010111110010100000001100,1001101100011101011000101101110010010,1639,1639
1111101011110111000100010100101100000,1100011001010110111000001101101110100,1641,1641
1111111110100010110010010101000011000,1010100111001001100011011110000110110,1639,1639
1101001101110000000010110110011110011,1010000111001110101001000110110101011,1637,1637
1000010101000011001100011010011111111,1001010000111110010101001101011001101,1635,1635
1000110111101111100001101010100000110,1000110011010011110100001001101110101,1637,1637
1000000110010101110110001111101110100,1111000101011000110100110111000010110,1641,1641
1111110110101110010111000101100000000,1001100011101100100101011101001110010,1641,1641
1110110110100000000111010100111110100,1000110011011011100010100011110010101,1643,1643
1110101111001011011010001001000100011,1110110000011011110110001010100111000,1637,1637
1000000001011001001111010100111101111,1100101010110001110100011001101101001,1639,1639
1100000001011000101100111001101111011,1001101100011010101011110000100101110,1635,1635
1001001010000010101110010001111011111,1011000111010001011010110011000011101,1635,1635
1111111101010100111011000100100100000,1001100011010011110001011011000111010,1639,1639
1000110111010010000010101001101011111,1001000011110011011000100101011100111,1637,1637
1111111011101000001101010010001011000,1100110101100001011110010100011100110,1639,1639
1010001100110101111100101111010010000,1010000011011110011001000111100101110,1639,1639
1111111110011001100000101100101010000,1000111100101001011100101011101001001,1637,1637
1101101001110101100000000111001011110,1011001000111001111010001010110001011,1637,1637
1010000010011001111101101111000010101,1100001101010111010011100100010111100,1637,1637
1110101011111101101000000111001001000,1111001100011000101110100111010010010,1637,1637
1100001001010100110000011111011101110,1111001001001111011000101001010111000,1637,1637
1110010010000001100111010111101010011,1001101011001011000010111011100001011,1641,1641
1100010111001000011000010101111111010,1100010110100110100111001100100010111,1633,1633
1110010100100010000110101111110100011,1101101100110010101000111001111010000,1637,1637
1100011011011111011000000101000101011,1101001111010000111010110100011001100,1641,1641
1100001000011011101110110001111110000,1011101010100101100010110110111000100,1639,1639
1110011110100110010100000001111011010,1010001100110111010110000011110101001,1633,1633
1101001101001111011100111011001000000,1000110010010101111010000011101010111,1639,1639
1110101011001111001100000010100100111,1011100011111000100011011011001010010,1633,1633
1101001100001000010101111011001110101,1001101100011010100111110000010011110,1639,1639
1000000010100010111011011001110011111,1011100011000101111010011001011010010,1641,1641
1010111100101111101100001000101000110,1001000010111101100110010010111000111,1637,1637
1011111000100100101010001100011001111,1010000011111001010100011011100101101,1639,1639
1110101110110101110000000110100101001,1001100111101000100011111001101100010,1641,1641
1111110111100001100010010110010001010,1111011000101101010001011110010011000,1635,1635
1001100101100011001000101000101111111,1001010010111010110000011101100011110,1639,1639
1001011100011010000000111001111101101,1100110010101011010110000101111101000,1643,1643
1101100111000000101001010111000111110,1101010100100100111101110000011011100,1639,1639
1001011110111110100010101100000110010,1100011000101110110110000011110101100,1641,1641
1110111011100011111010010110100000000,1101010110100110000111010110011001001,1641,1641
1010110001100100000011101011110011101,1010011101000001111011010001010011011,1641,1641
1010101111001111100011011010000010001,1011001011000110011010111101000001011,1639,1639
1111101110101010110100110000110000001,1110010010101101100110000110111101000,1639,1639
1010100000001011010110011110001111110,1001110110000110110111000101100110010,1641,1641
1101110100011111100111010110000100000,1010011000101111010010010010111001110,1641,1641
1101101110010111101010111000000010010,1000011110110010011000111000110111010,1639,1639
1000000001110011010100011111101101101,1001101010110001111000101101101010001,1637,1637
1011001111001011011101110101000010000,1011100111000101101000011111010001001,1637,1637
1011100110100001111000000100101110111,1011000100111010111000101001101001011,1635,1635
1000101111000010100010100100110111111,1010100100011001111001100010110010111,1643,1643
1011011001010110111100111110001000000,1101010011110001001110011101001000101,1647,1647
1001001011101111101011000101110010000,1010001011100001101110011000011010111,1639,1639
1111100111001001100100000111001010011,1101011101100001011010101110101100000,1639,1639
1010000101001110001101111011110100010,1001100110110110100000101111100011100,1643,1643
1000101000011010001001110010101111111,1100001011110011010101100001101101100,1635,1635
1011101001001000011000111010001011111,1000110110001010100111011010000110111,1639,1639
1101110111000011111001000001001001011,1101011100010100011110100101011001100,1635,1635
1010001101000001101001100010110111111,1110011000101010011100101110100001101,1637,1637
1110111010100101110010000010110000111,1000110111011010010001110001110101100,1641,1641
1111111101011001001100100001101010000,1001000110111010110100001110001110101,1637,1637
1000011001010001001001110010111011111,1111100000101010110111001100011010010,1637,1637
1111111110101000011001000101101001000,1100110100101110001110100011101101000,1639,1639
1000001101010101000001001111001111111,1011000110011010110100011011001110100,1647,1647
1010010000000101111001111001110011011,1100001011101010011001101001010100111,1639,1639
1100101111000101111111010010001000001,1010001010111001001100111000110101101,1641,1641
1011110011101101011010100010001001001,1100011110011000010110111010100000111,1647,1647
1111111110101000101011000100011010000,1110011011010000110110010111001011000,1643,1643
1111110110011110010100001000110110000,1010110100100110001111101010100010011,1645,1645
1111010001111011111010000100100100010,1000011011001100111000101001111010101,1641,1641
1111101100111001111001001000101000001,1010101110011010010011100101111010000,1635,1635
1110110011100111110100000000101101010,1010010011101000111000111011010001101,1643,1643
1101011011111010001101111000010000001,1100011100101010011011100110100010110,1643,1643
1110010111011000001010100011000110111,1110000011100111101010010010011010110,1641,1641
1000011110111010111100101100010001100,1100100100011110110101000101100010111,1643,1643
1111111100110010010101000110000110100,1100010111001000011101110101001001011,1635,1635
1111011001000001110001000110110111010,1010010111101010011000010111011100001,1643,1643
1110011010010000000111101010110111001,1001101010010011111000101000101111001,1635,1635
1000110110100001000101010011111011011,1111010100000111011010011110001001100,1637,1637
1100010110101000001001100111011111010,1111001101011001000101111100001011000,1639,1639
1101011101100100000011010100011110110,1011010111000110001101100111110000010,1637,1637
1110100110001010010001110001001011111,1100100110101000101111011000101100011,1639,1639
1100000101001101010010111111100110100,1000100111000110111010100001011001111,1641,1641
1011011010101011011111001100110000000,1110001110110010110100001011101110000,1639,1639
1111111010100110000110010010010101100,1110001001000111110101000110101100011,1639,1639
1010100001000001110101111101001011101,1111001100100101111001000111010001100,1641,1641
1111101110000010010100011011000110110,1101010010011010100011111010001100011,1637,1637
1110010000011000001101111001101010111,1101010001101001011110010100011101100,1635,1635
1111111100110100111010000110100000100,1001001100110001111001010010101010111,1639,1639
1111111101010001010010000111001100100,1001010111000011010011101101100001011,1637,1637
1010000000110111011000111101110101100,1001010111000011010011101101100001011,1637,1637
1000010011100000101100110111101110110,1100101000101011111001010001101100011,1639,1639
1001101010111101111000001010000011011,1010111000010011110100110001011011001,1635,1635
1001001111111001110110001010001010100,1000011001011011100101011000001110111,1639,1639
1110011110101100000110000010111100110,1110000100111010101101101001000101110,1643,1643
1100001111001011101110011101101000000,1110000100111010101101101001000101110,1643,1643
1000111101111111000001001100100011010,1100101100011010110010111010100100011,1641,1641
1001100001010100001011011000111110111,1110010010100011111010010001011101100,1641,1641
1101010110010010100000111001100011111,1110011001000101101101011100101000011,1641,1641
1010001010010000111100110011111110010,1110011001000101101101011100101000011,1641,1641
1110110110100000010101000111011110001,1110110010010001111011010100011100100,1641,1641
1010010001000100011110100100111110111,1011110001001101010111000011100101001,1637,1637
1111111010100001100100101000101110010,1100010001110011110100101001100100111,1635,1635
1111110111001001000110000110110000110,1110100110000101111010100110101010001,1637,1637
1111100010010011100000011010101011110,1001101011001001001110101111000010011,1637,1637
1000111110101101111010001010000110010,1101110110001110001001110110110000010,1643,1643
1101000000010111111001110111000110100,1101011010101100100010111100011100100,1635,1635
1110010001100100101000010111011110011,1010110010100011011110100000111001011,1635,1635
1101111101010010010001001011100001011,1000011001111000111011000100110101110,1639,1639
1011000100100100000111110110101101011,1100011000011111010001010100111011001,1637,1637
1000110111110111000101110110100000010,1001101010010010111100001110100110011,1641,1641
1111111010001010111001000010000111100,1011010000110110101010011100011011001,1637,1637
1000101011010001001001010001110111111,1110111001001101000011110011101001000,1641,1641
1000010110111110111010010001000001111,1010100110001101101010011101001100011,1643,1643
1011000001010100010011010110111001111,1101011010111001100001011001111100000,1637,1637
1000000011001001011011110101011100111,1010010000111110011001101000110101110,1637,1637
1000000101001001101111000111011101110,1101011000010110111010000111001011100,1641,1641
1110111011010001101000011000101010011,1111010000011110011001110010010010101,1645,1645
1011110111000001011010010001010001111,1100110011000011111001010010101110100,1641,1641
1000100011111001111011011010001000101,1000010110100111011100100001110101110,1637,1637
1011111011100111100000010101001100100,1110110100100011001110100111100001010,1633,1633
1101011111011001111000101100110000000,1101011000110010101100101110100001011,1637,1637
1010011011111001111100010011001010000,1010100110001100101111101000001110101,1641,1641
1100101111101001110110101010000010001,1001010001101100111001011001000011111,1637,1637
1000111100111101111010001000001011100,1101010011110000100110111010100110010,1637,1637
1010111011111000110111001101001000000,1001110010010011111000011010101110010,1635,1635
1111100101110111000000010010101110100,1000011001111001101010010110001101110,1635,1635
1000010001101010001001001111110101111,1001011010111000100011110010111001100,1637,1637
1101001111101001100100001100001011011,1110110001000101110110100011100010101,1641,1641
1100010111011000001001000111001101111,1010110100100011010111100001100101011,1643,1643
1111111010100001001001000111011011000,1100011111001010001101001101110001010,1641,1641
1111110111101000010110010010100010100,1110010001010111001001110110000111001,1637,1637
1011111000100111000100001001101101110,1001011110100001011011011100010100011,1639,1639
1001111011010000100100011100001111101,1011001000101110101011010100001100111,1637,1637
1001010000111010001000011011001111111,1100011110101001010011010111000100110,1639,1639
1010001111011000100000101001101110111,1010101100111100100001111010011010001,1635,1635
1110000101010100000110111111011100100,1101000010111001101001101001001110011,1637,1637
1100011010101111111001001000100000111,1110101011000111001100010110110100100,1639,1639
1011101111011101000001110100100001001,1011000011110110001110010010101011100,1637,1637
1000010100111011011111101000100001101,1100000111010110010110001100110101011,1637,1637
1000011111101110101000011000001011011,1001000110011110101001101000110101101,1643,1643
