seq1,seq2,energy1,energy2
1111111010101100010011000011000,1100101001101010110110010000111,968,968
1111010011101110000110000001101,1010110011101001001110101101000,970,970
1101011111001001100101000001011,1000011001010111001100010110111,970,970
1110100010011010000101001111101,1111000110010100110101110010001,970,970
1111110100100100010001110101100,1110000011100101110100101001110,972,972
1000010001100100011110101110111,1000101011011110000101100110110,972,972
1000010001100100011110101110111,1101100100011110101011000010110,972,972
1100101010011000001001111011101,1000011111001000101011011010011,968,968
1110111011101001011110000000100,1011101001101011000111001011000,974,974
1011100111110100000001100110110,1010011010001110110000111010110,972,972
1001011001111111001010010100001,1110000011001110110010101010011,972,972
1111111011001001110000100101000,1100111101010001011010011101000,966,966
1100010001011000001111010111101,1000011101101001001010111011001,968,968
1110111110101000011000110010001,1010000111110010101100100110110,974,974
1001010001110011111110010011000,1001011010001010111110001001011,972,972
1100111000100001010110010101111,1011000100111110001101000101101,972,972
1010001110111001111101001000001,1010100010110111001000110100111,970,970
1101101011101101110001110000000,1010100010110111001000110100111,970,970
1011000000100111000101111001111,1000101101011010001011101011001,966,966
1111111100101001100010001101000,1010110000111101011001001001110,970,970
1100110101111011000000011000111,1011100100011101010100101101100,970,970
1111110100011000010010011110100,1000110001010111011001001010111,970,970
1010101110110111100010000011001,1101000011101101100001101010011,972,972
1001001011011111101010001000011,1000011101101010001110110010011,970,970
1000000010100111011101101001111,1100110010101100101110000110101,970,970
1110100110101111110010101000000,1001100010110111100001100110101,970,970
1011001111100000000110101101011,1001101011001001110101011000011,968,968
1101101101011111000001010001001,1101101011000101100111100010001,972,972
1111110111011000010010101010000,1010010011101100001110011101001,970,970
1000001010111111011010011000101,1101001101100011001110101000011,970,970
1110111110101011010010011000000,1101010001101001101110011000011,968,968
1101101001111101001100000001011,1001100110101010001111000110101,972,972
1101101001111101001100000001011,1110011100010111001001101010100,972,972
1001111101110010101101000001001,1010001010011111000011010110011,970,970
1011101111101000110100101000001,1010110010111100010001111001100,968,968
1000001000101101111011101000111,1000111011100011010010101101100,968,968
1111110010110111100110001000000,1001011100011010101011011000101,974,974
1011101011100111101001100000001,1010100010110111001000111100101,970,970
1111111011100001010010011001000,1010110001111001001011011100010,972,972
1111111010101100011000101000100,1001010011011001111000001110110,970,970
1010100010011110111100111010000,1000101100101111001001000111101,968,968
1010111111101000111000011000100,1010010011010011101100001101110,974,974
1111111010010110010001010001100,1011110100110100011100111010000,968,968
1100111000101000010011101001111,1101011001010010011111010001001,974,974
1001111010111101000110010000011,1101011001010010011111010001001,974,974
1101100111011110101000001100001,1010001011011110000101101100110,968,968
1110100011111011110010001000010,1011011000101011010110011100001,970,970
1110110110101000100010011100011,1010000110100111010110001001111,972,972
1111111100110001001000101110000,1110010010100111010110010101001,972,972
1111101110100111011000010010000,1100001100111101001010101001101,966,966
1000001001011001111010111011001,1011000010101111100001101010011,974,974
1000000110101111011101100100011,1001010010011111000101001110101,968,968
1111000111110100100001000110101,1101100011001010101111000100110,970,970
1011101110111101000001101001000,1001111001001010110011101000011,970,970
1100111011110011100000010100110,1101110100101001101010111100000,970,970
1101100010000101100011101110110,1100001001101111000011010101011,972,972
1010101111101001110101100000001,1101110000101110011010011000110,968,968
1001001111110100110111100010000,1010111000011010110011101000110,972,972
1111111001111000100101010001000,1101011001001001111100011001010,968,968
1010110110011111001110000000011,1001010111010010011101010011100,972,972
1111101011110011001101100000000,1101001110001101010101110010010,972,972
1010111011111000110110101000000,1001100110100111100001101110010,972,972
1110100011000110100000101111011,1100101011001001101110000110101,972,972
1001110100111111010100000100011,1001000111101000110110010110101,974,974
1011110011011000101010000010111,1001000101101101001110000111011,966,966
1111111010110100010100011001000,1001000101101101001110000111011,966,966
1101111011011001100101100000001,1010110000111110001100101010101,976,976
1001110111100000100010101011011,1011000011101001110110000101101,970,970
1100111010111010000000101101101,1100100011110100110010101100011,972,972
1000101001100000011110111011011,1001001010101111001000110100111,974,974
1001101101111011100001011000001,1001010111010101100001101111000,972,972
1111000110010101000000111110110,1100001101011101001010011001101,968,968
1111000110010101000000111110110,1001110011101000011011011001010,968,968
1110010111010110001000001100111,1001101011001110100001111010100,970,970
1011101000011000001101101010111,1101101010011000111011100000110,972,972
1001111110101001111010001000001,1001111001001101100011101010010,970,970
1001111101101001111011000001000,1010110001101010111000011101100,974,974
1001010111100010001000011011111,1100011101001010011011011000101,970,970
1000000001101111001110110101011,1100011101001010011011011000101,970,970
1101001101011111011010000001001,1111001010101100110001101110000,974,974
1010111011001111100110100000100,1000010101111001000110101100111,972,972
1110101011011000100000101110101,1110000101100111001110010010011,970,970
1010110111001111000010000011011,1010110010111010000111011100100,970,970
1101011001111101110000010001010,1101000110110110100001110110001,972,972
1111011010010111000001000110101,1111000011001100111010101001001,970,970
1100110111110011000001010001101,1010100010111110000110010110101,970,970
1111110110101000011001010001010,1101000011111000110001101100110,972,972
1100010001001000111110010111101,1101011001001011001110101000011,970,970
1111110110010001000101001111000,1001101011001001010111101000011,972,972
1111010000011001010001011110110,1010111001001001110011101000011,970,970
1111110110110000100111000001010,1110100100111010100111000101100,966,966
1111110101001101101000000011100,1110100100111010100111000101100,966,966
1101101011101100111010000000101,1111000010110101110001100110100,972,972
1010111111000010001011000100111,1001001100011101011001001010111,970,970
1111111010010101100100000110100,1110101011000011101110001100100,970,970
1001111111001101001000001110010,1101100010101001111010001100101,974,974
1111111100110000111000010100100,1011100100011101010101101001001,972,972
1011010011101111001110100100000,1010100010011111000101100011011,972,972
1001101111010111100101000110000,1001010001011111000010110011011,974,974
1110101110111000011010000010101,1101100100011011100111000010110,974,974
1110100111011110000000100110101,1100101011100010110110001110100,974,974
1010101111101001110000001001101,1001011000101011110010001100111,970,970
1001101010000100100111001111101,1100111010101001001011111000001,968,968
1100110000101001000110111100111,1100100010101111010001011001011,974,974
1111110110010001000110001110100,1011010011100001011110101000101,972,972
1101101111001110110010101000000,1101000011100110101110000101101,970,970
1111101010111100110011000000100,1100001011010111000101100101101,970,970
1110111011101010000011010010001,1001000110101111000011010011011,970,970
1110011000101001001000111011011,1111100010010101110100111000010,972,972
1101110101101111001011000100000,1100001010111011001000111001011,974,974
1111010111010011000000011101100,1010010100111101010000111011001,970,970
1110011010111110110000001001010,1011100100011110100011100101100,974,974
1101100111101110101010011000000,1000010101101011011000011001111,974,974
1000001010010111001111101100101,1100010001111101000110010101101,976,976
1000011101111110101000010001101,1101101001011001110001011101000,976,976
