seq1,seq2,energy1,energy2
11110111101010001000110110000010110,11010010110011010001100011111010001,1385,1385
11011110100101000100010010111110001,10011011011010100011000011111010001,1389,1389
10010000010100111101001111101100011,10010110010101011011100100010001111,1389,1389
10101111101110011001000001110100001,10100111000011011011110010001011010,1389,1389
10010000110000011101100101011111011,10100111000011011011110010001011010,1389,1389
11000111111011011100000010100110100,11000101110101000010111001110010110,1387,1387
10011011110010101111100111000000100,11000101110101000010111001110010110,1387,1387
11111111001010100100100110001010100,10011100010110100011101100001001111,1389,1389
11011110011010111010110000001001010,10101110000011100100110111100010011,1389,1389
11111111001010010100100010101100100,11010000011100111010111000011011001,1391,1391
10011000000101010110110100111111001,10000001101101101010101100011100111,1389,1389
11011010100001100110000011100110111,10111000001011110110100110100011010,1385,1385
10010110010000010101111001111110001,11101000011001010110111010011000101,1389,1389
11111101110000000110010101010110100,10100111100001001110011011001011100,1389,1389
10101100000100011100011111100110110,10101001011011011000000111011100110,1391,1391
11111101101000000110001011100110010,11001101001001011100010111101010001,1391,1391
11101000000011001110001011101101101,11110010011100011010110100010101001,1387,1387
11110111101001101110000110001000100,11000001011101101011010100010110011,1387,1387
10000100011100100001011101011111011,10110111010010110000101110011011000,1393,1393
11111100011110111001010010010001000,10101110111010010010011100101110000,1389,1389
11110111101000001110010010001010110,10001011001101001101010001111110001,1385,1385
11111111100101010010110000110010000,11001011100110010010101011100010011,1387,1387
11101000000011001001111011100011101,10010110000111010101110010011011010,1391,1391
11110111001110100010000011011010010,10000101101100110101010001111110001,1387,1387
10011000010011010001100101111111010,10000101110010101110001101001111100,1389,1389
10000111101011111110000100100110100,10001110001001101110110001101010101,1395,1395
11001110110110101011100110000000011,11011000110100010110111000010111010,1389,1389
10001010101111011101101001000000111,10101100100011001101001111000100111,1389,1389
11111111010110000101010010011001000,10111011010010011110100011100011000,1391,1391
11101011010001000100010111100110101,10001001111110100001101001101100011,1389,1389
11010110111010011110101000000011001,10010010011100110010111000011111010,1389,1389
10000110011001001010000101110111111,11101101000101011100100101001111000,1389,1389
11111101001010000011001001110101100,11001111000010111011100010001011010,1391,1391
10100101001000101100011000110111111,11110011010001010101100110111100000,1393,1393
11111110100110000100010101011011000,10011110001100100111101000010101101,1389,1389
11111110100110000100010101011011000,11100011111001000010110110011010100,1389,1389
11101001111011110100000011000110010,11010111010000111101100100110001010,1387,1387
11000110010111111011100010011010000,11001101000101111100010010101001011,1387,1387
10001101101011111100101010001100001,11101100110100001011111000010011010,1391,1391
10011000101101100000001101011011111,10001010101110001100100101110010111,1389,1389
11110111101001111000101011000000100,10011010100011101100100100011110101,1387,1387
10001001101001000110000110111011111,10101110100111001010100111101000001,1393,1393
11110011010110111110001000011000001,10010100001101110110001101010101101,1391,1391
11001010010000010011111001110101011,10101100100111001100101110000010111,1385,1385
10001110111101001000000101100110111,11101101100011101000011011010101000,1391,1391
11110111010011111000100010001011000,10100001011011011010000111011100110,1391,1391
11110100010110000010101100101011011,11000110001111100110010010100011110,1391,1391
10010101011000010000110111011101110,11010010011011100001100011111100010,1391,1391
11001101010010010000011011110101011,11000001111011001110001010001101101,1387,1387
10001101111110011010110010101000010,10000011101101101000110001100101111,1387,1387
10100011001100000111101111110100100,10001101110100110101001100001111010,1389,1389
10000010111110111101010100001001011,11101001011001001110011000011101100,1391,1391
10110011010111100111101001010000001,11111011001000011011100011010101000,1389,1389
11101011101001111100101000100001001,11110100001011110010100011001101100,1389,1389
11111010101111001001101001000010001,11010101100100001110110111000011100,1389,1389
10001000110000110100101100011111111,11110010011001010110010101011000101,1391,1391
11010100000100101101000110111100111,10101000110010011111000011001110110,1389,1389
11101110101111101000010110001010000,11001000111100110010100100101111100,1391,1391
11101010000011000101101011111101000,11001000111100110010100100101111100,1391,1391
11011011110101100100000100111010001,11100010110010001111010010100011110,1385,1385
10001011100111001110110111100000100,11010100110100111001011101000001011,1387,1387
10110101111100011110110010001000100,11100011010110111010000010111011000,1387,1387
11011110011011110001111001010000000,10011111010011001010100110101011000,1389,1389
11110111011001101011110000100010000,10000011110110101001101001100101011,1389,1389
11000010000110010011111011001011110,11010000111100111010100100011010101,1393,1393
11100011110011101110011011010000000,10101100110110000010111101101001010,1389,1389
10100010100010001101110111110001101,11100100001011010111001011100001101,1393,1393
11111110111001100000101001011100000,10100100111100110010111001010101100,1389,1389
10011110011010010000001011110011011,11101001000011110100111011000101010,1387,1387
11111110100101001101000100100011100,11100001011100100111010001010011110,1387,1387
11100010100100000011111011110001101,11011010100010111000110101001100110,1393,1393
10000111010011111011100011011010000,10001101110010001010101111100100101,1389,1389
11111101110011010011000101010000100,11011110010010011110001011100001010,1391,1391
11111101110100010111001000001011000,10011100100100111101010110100100011,1391,1391
11000010001011110111101011100000101,11011001011100010110111001100010010,1389,1389
11111110101000110100110000010101100,10101100111011010011000011111000100,1389,1389
10111010111110011100100011010000100,10001001101001011110001000111101110,1389,1389
10101011111000111110110000100010100,11011011100010011000111101001000110,1391,1391
11110011001011111101010011000000100,10010110100011101110010010101000111,1389,1389
11000010000100111011011111010001011,11101100101100101010011101000110001,1389,1389
10000001001011001010111011011100111,10010000111000110111001001010101111,1387,1387
10000000101110001110110110101110110,11001000110100110011101000011101011,1389,1389
11110001101111010100000001101001101,11001110000011100110110010101011010,1387,1387
10010111011110010110000001010011011,10101001110100000110111101001100011,1389,1389
11100110010011000001010011110110101,10100101110000101111011100010001011,1391,1391
10111110001010011100100001001001111,11000101001011101010011011100001110,1391,1391
11011010111111010010001010001011000,11100000111011011000100011100110101,1387,1387
10110011111100101000001101001000111,11100101000101010110111100001100110,1391,1391
11010111100010000011000101111101010,10001011001001111010011000110111100,1391,1391
11010111101110010101111001001000000,11001101110101000101101100001111000,1395,1395
10111011111010110100100011001100000,10001010110001011100101100001101111,1391,1391
11101010101110111100110000011000001,10011101100000101101110010100101101,1393,1393
11100111110110010010101100001000011,11101110000011011010101010010011100,1391,1391
11010110011111101010010000011010001,10011001110010001011101111000010110,1385,1385
11111101010011000000011011100101100,10101011100000101110011100101100101,1387,1387
10001011100101000100001101011011111,11100001001011111000101011001101100,1387,1387
11101111101001101110100011010000000,10101001011011011100010011100011100,1391,1391
11000010010111101110111010010010001,11010111010000110011001011110100001,1387,1387
10100100111100100010001001010111111,11100011100011011010100001110100110,1389,1389
10101011110111001110010010000011100,11001111100000101110110010100100101,1391,1391
11101110100011011100000001100101101,11000101001001111010001101001110101,1387,1387
11101110100011011100000001100101101,11010111000101100001110110110101000,1387,1387
11101011011000000010101011011101100,10000101100101001111100100011100111,1391,1391
11100010000101100001110101101110110,11000010011110101011100010010011011,1389,1389
10101101110111000100000100111010011,10010111000111110010001011110010100,1391,1391
10010000110000101011001101100111111,10101011101110000011110011010010100,1385,1385
10101011111110100110000110010010100,10001110100110011001111010000010111,1391,1391
11010110101101110101000001100000111,11101100100011101101100010100110001,1389,1389
11001101010000001101001101111101010,10111100100010111101001110000110001,1389,1389
11101001110111101101000000101100010,11010100010111100100100011110011100,1391,1391
11001110111001011000010100000111110,10101000011011110010010011101011100,1389,1389
10010001000010110111000101111101110,11101010011011000111010011100001001,1387,1387
10000001010011001001110101011111011,11010100101111001110000100111100100,1393,1393
11101011100110000011100010010010111,11001000111101100010101001001111010,1389,1389
10110010111110011011011100000010010,11110100011001010011111010100011000,1391,1391
11010110011111001011000100010000111,11011110010010101011110010001011000,1391,1391
10111110101110011101001011100000000,11010011010010001111001010110011001,1391,1391
10111000111110101001100001000010111,11010001011110010011001001010111100,1391,1391
10101101111001011100000010010110011,10110011000011111011000010101010011,1389,1389
11011110101000101100010010100100111,11011000111110011000011011101010000,1389,1389
10111011101100110111100010100100000,10001010011110001101100001010110111,1389,1389
10011010110111011110000010010001011,10010101011100001101101111000010011,1385,1385
10000100110100001101100111110111010,11100101010010100110111110000011100,1389,1389
11100001101001001000100111011110101,10010001010111011100011010010001111,1389,1389
11001011111101011010000110000101100,10010001010111011100011010010001111,1389,1389
10011100101111101100100010000100111,11100111010011010101001011110000010,1389,1389
11011110010100010011100000011101011,10001101101101001100010101001111100,1385,1385
11111101010010010001000111001110100,10000110011011101010000111110100101,1387,1387
10111011100111110001101101001000000,11100010110010001111011010100011010,1383,1383
11000100000001111100011101101101011,10110100110010100011101110010011010,1389,1389
11111111001010101101001001000011000,11100100111010001110101110010001001,1389,1389
10111010101101111000110100000001101,10011101110001001110101110000110100,1389,1389
11111010110010111110001000010010001,11110100110011010011100011010100010,1391,1391
11101011011011001011100000010001101,11101110010111000101010011110010000,1385,1385
10000111011010001000010011010111111,11101001100110101010110110001100001,1389,1389
10010011011110110111010000011000011,11011110000101101101010101100010001,1393,1393
10001001010010100010100111110011111,11101100100001011101110001110010010,1387,1387
11111011101011101000110101001000000,10000111100110011100010010101101101,1389,1389
11111110111001001011000101000110000,10011011000110001011111010001011010,1387,1387
10111000000101000101101101110010111,10011100001101110100010100101111001,1387,1387
10011101110110010000101001100001111,10100001010011110101000101101100111,1391,1391
11001111001011001000000011110110101,10011101100100011100010111101010100,1389,1389
11111111001100101100101000001110000,10111010000101010110110101100011001,1391,1391
10010001000101100100111001110111110,11111100001011000111001011010100010,1391,1391
11111110111000011011010000101000100,11010011010011100110011010101000011,1389,1389
10000000011100011011001111010110111,10100111001011101000100101011101100,1387,1387
10000110101001001000101011001111111,11011010111000110010011101011000001,1389,1389
11010010110010000001011110111011001,10000110111000111100101000101011011,1389,1389
11001001111111001000010000110100111,10111011000101010110010101100011100,1391,1391
11111110111001001000101001011001000,10001110011110000101101000110111010,1387,1387
11000010100110000011100101011101111,10010100101011101100100110000110111,1387,1387
11000010100110000011100101011101111,10001010001101111000100110101101101,1387,1387
11001100001100000101101111001101110,10100010100011101101011010100001111,1391,1391
11001111011011101010010011100000001,10001001111001101000011010101101110,1385,1385
11101111101010011011010100000011000,11001011110010001011110001100100101,1387,1387
10111100010101000001001101111010011,10001001101011011000001111001110101,1385,1385
11000000110010010101011011010111110,11001100001001111100011101000110101,1391,1391
10111011100011110010000010101001011,10010010011011110000011100111011010,1389,1389
10010111110010111100110000010001011,11001010010110110011101010000011101,1389,1389
10010110110111011010101110000010001,10001100011111001010110000100111110,1389,1389
10011010111111001110100000011010100,11001010001011101101000011110011100,1387,1387
11110111010011101001010011000000011,10101011001011011100010011000111100,1387,1387
10010001100110000011010101011111110,11100001011110010110000110011011010,1389,1389
10100110000111010000100011010111111,10101000111100110010001101101001011,1387,1387
10101001111100101100000010001110111,10101000111100110010001101101001011,1387,1387
11000100010000111110010101111101010,11011000001011100111001011000110110,1389,1389
10111110111010100111010010000110000,10101100010110000111101100010011011,1387,1387
11110110000101000001011101111011000,10110011110010010101110110001011000,1393,1393
11101101111000000010011100011100110,10010111010011110010001011101010010,1389,1389
10001000100011011111010100111110010,10001111001001011010111001000100111,1387,1387
11111101010011011010100000100011100,10011110001011100100110111100010010,1387,1387
10001100110100011000001011010111111,10011100100101110110100000111010101,1389,1389
10111010111110010110011001000010010,11000011001101011100011010000101111,1391,1391
10100011100010010010101000110111111,10001001101101001110010000111010111,1389,1389
11001111110100100010101100001000111,10001100010011011101001011001010111,1389,1389
10101110111110001100110010100000101,10101100011011111000001100101110100,1389,1389
11001100110110100000101000101111011,11101011000011101101010011100000110,1389,1389
11111110110010101100110000110000010,10100001110110010010101101011100011,1387,1387
11111101111000101011000011001000100,10001101111100001100101101010011010,1387,1387
11111111001000100100010101100111000,11011010000111100110110100101010001,1389,1389
10000100000101111101011011100101011,11011110100011100011010011011001000,1389,1389
11111111011000100110100001100101000,10011101011001000101110001111010010,1389,1389
10110100000100100101011111000111011,10011001101011100111000001111010100,1391,1391
11110010101111000110100010000010111,11000110111001101010010011011010001,1387,1387
11111101100011010011100000001101010,10111000100111100110100010110010101,1387,1387
11011110100100011100010010000111110,11011011100010001011110001101010100,1385,1385
11111101110001001110010000011010010,10111010011100001110111001001001010,1391,1391
11111101101011100001001110000010100,10011100110010001111101010100100110,1387,1387
10000110000010011001111010010111111,10101110100110001100100111101010010,1387,1387
10101111001111110100010100110010000,11110100011100011011011100010010010,1387,1387
11101000001001001110100011110111100,10011010010101100110111100000101011,1387,1387
11100000001100101010111100111100110,11010100111100101000010111101100100,1389,1389
11111101101000011001000011101000110,10100010101101001110001100100111110,1389,1389
10000100100101001101100111111010011,11100000101111010100010011100111010,1393,1393
11111001110010001001101000001110110,11001101010100001101111000101001011,1389,1389
10001010110010010001100001110111111,11010100011010010011110100011001011,1385,1385
11011010110111010011110000000011001,11001000011110101011001101000111010,1389,1389
10001100101000100111110110111100100,10100100011101011100000111001010111,1389,1389
10011111011100010010101001000100111,11011101000001011110010110100011100,1391,1391
10111011111000100111000101000001101,11010100011011100101000011110110100,1385,1385
11101101110100010001101000011010011,11011000100011110010101011000011011,1391,1391
10110111101001110000001010101001101,11011000010001111100110010101100011,1391,1391
11111110100100010101100010000111100,10001110111010001100101101100010110,1389,1389
11111001111011000100001011001001010,10011010000111011100010101001001111,1389,1389
11000001001101001000111011111100101,10101000110010111100010010101100111,1389,1389
10000111110111011100101010000110100,11101010011000110010111011011000001,1387,1387
11101011100011010100000100110110011,10000101110111001100001101001011110,1389,1389
10011101000100000101111001111110010,11110011001010010110011011101010000,1387,1387
11111111010100010011000101100001100,11010100111100001001111001001101010,1391,1391
11010000011011111011101100011000001,10011000110100101101010101001001111,1389,1389
11111111010011000011000010111000100,10001010101101011000010111001101101,1389,1389
11101010111101110110000011000110000,11011000100101011111010000110110010,1397,1397
10001101111011101110000010100100110,10001100010110010101111000100101111,1391,1391
10010000100010101111100111101001011,11001011010100011101111000001100110,1391,1391
11011110010111010110110010000001001,11000010110111000011101100011101010,1387,1387
11111110010110000100100011010111000,11001000010111001101010100110010111,1387,1387
10100001000100101011101100111100111,10000100111101011000011101100101110,1391,1391
10100100011000100010111100011111011,10100010100110111100101100010010111,1387,1387
11000001010001110100001111110111010,11011000110011010011101101010000110,1393,1393
11110010010100010001001111011110001,10110001011001110110000010111010110,1391,1391
11111000111010001000010011101010110,11111001000011010011101101001100010,1395,1395
11111011010110110011101010000010000,11101001101110001000111101000110100,1395,1395
11111111001100110100101100000101000,11101000011011110010101011000101100,1385,1385
11101100011111001010000001010110011,11001100100011101010110110100100011,1391,1391
10100101100000011000111100101011111,10011110110010011000101011101100010,1389,1389
11101111101010111001001101001000000,11000110101001001011100111000100111,1389,1389
11000111111000000010010110011101011,11010001100111011010101000110110100,1387,1387
11011111010010111011101000000011000,11000111001011010001101100010111010,1391,1391
11110001001011101111101011001000000,10011101100011100101010110110000101,1391,1391
11010110111100110010101001000001011,10000011101011100010010011110011011,1395,1395
10001101100001001010001111101111100,11000001101011011000111001010101110,1387,1387
10001101101111001110101010000000111,11001000011101101010110010010111100,1389,1389
11000100100010100101110001110111110,10000110111001011100010100100111110,1385,1385
11011000000011001011100101011111010,10000011011101011000110110001110101,1391,1391
11111101011100101000101100001001100,11100101001101011110000001101110100,1391,1391
11011100010001100001011001011101011,11110110010011000101101011110100000,1391,1391
11000100100101001100001110101111110,11111010011000110010101011011100000,1387,1387
11101000111011110110101011000001000,11010110110010010011100111010000011,1391,1391
11111111100110001001100001101010000,10001110010110101001101000101101110,1387,1387
10011111011010100011001010000011011,11010010011000101011111000011001011,1389,1389
10111010111110001101111000100001000,11010010010011111001100010111001010,1389,1389
11111110010111100100010011000011000,10110001010101101101011000001101011,1391,1391
10010011001100001011000010101111111,10110101110100001111001101001100010,1389,1389
10000000111101011110011101100100110,10101011110010001100111100101000101,1387,1387
11111101110000110101000101001000110,10000011011100110101101000101100111,1389,1389
11000001010100110111101111010001001,10011110010010011011110000101010011,1391,1391
10011101110011011010110100000000111,10110110010111010001011100111000010,1389,1389
11110000000011001110111011010110100,10110110010111010001011100111000010,1389,1389
10100010100010110001010010110111111,11101000110001111011000110110010001,1391,1391
10100000011100001100101101110110111,10101001100011011010111010001000111,1391,1391
10010000111010000011001111110111010,10100110100001111011000110101011001,1385,1385
11000110110100100001000111010101111,10000111010111000010110011011011100,1393,1393
11111010100001000100110011110110100,11000010111100101010110010011111000,1393,1393
10000011001111110011101011001010010,11001101100100101000111111000010101,1391,1391
10100100111011110101100110111000000,11101000101011111000110000110110100,1391,1391
10000001100010110011011011110101011,10011010111010010000110111101000011,1393,1393
11111101110001110001001100010010010,11010010100011011110000011011010101,1389,1389
10111010110011111001100010000010101,10110100011101000011101101110000101,1389,1389
10000100100010111111010011100111100,10001011101010011001100001111010110,1389,1389
11101010111011100110110110000010000,11010101101001001110011110000001110,1391,1391
11111101011001000000110011010111000,11001010110100110010111100010001011,1393,1393
11111110110000100101010100001110010,10100100111000011011101100011001011,1391,1391
11001100100000001111010110100111110,10101110101000111001100101110000101,1389,1389
11110110011011110011100001010000010,11111010101001100101101011001100000,1387,1387
10000001100000111101110001110111101,11001001010110101011101000110010110,1391,1391
10101111110010011000101100001000111,10001011101011010100110000110111100,1387,1387
11010111010010000011100010011011011,10001011000010111101100010100111011,1389,1389
11000010010001011001100111010111110,10011111100001010101100011110010010,1389,1389
10111010010111111010000100010001011,10010101100111001110000111100100110,1393,1393
11011010111110010011111010000001000,11100010101001101110010110100011100,1393,1393
11111110111001010110000110010100000,10110110011100000110111001011001010,1393,1393
11110001101101001100100000010111101,11101000011011010101010011110001100,1393,1393
11100101010011000000110011110011011,10000111101011001000011011101010110,1391,1391
10000100001001100110101110001111111,10110100101010111000010111001101100,1391,1391
10000100001001100110101110001111111,10101001101101011000101111000101100,1391,1391
10011100010101000001110010011011111,11010100011010010110111000010011011,1395,1395
11111111010001010000100101110011000,11010011010110010001111010011101000,1391,1391
10111111010011010111001100000010010,10011000011110100011101100101001110,1389,1389
11111110011100101110010010100000100,11110010001110101011010011001010001,1389,1389
11101011101101000100000101110011001,10101110000011110110100101100010011,1387,1387
11000101111010111100110100000001011,10001001101011001110001011001110110,1395,1395
11000010000011110010011011111001110,10001000111010101100100101011010111,1393,1393
10101111100001000101000011110110011,11010110110110010001011110100011000,1387,1387
11111110100111001010100000110100100,11001000011101101110000110011101010,1393,1393
11101011111010111001000110101000000,11001001011001111000010011110101100,1391,1391
11111011100001000100100101111010001,11001001111010001010100111001110010,1387,1387
11010101101101100100000001101110011,11100111000110101011001011110000010,1389,1389
11011110011101001011000001010100011,10001000110110011101101001000101111,1391,1391
10001111010111110011100010001010100,10100000111011011000100101101100111,1391,1391
11111010110110110011011100000010000,11011000101011101011000011100101001,1391,1391
10100010000100100111100111001011111,11010100110001111010010111001000101,1393,1393
11011011100001011100100000101001111,10001110100110011010110000101110101,1389,1389
10010101100100000101100111011111010,11100010011101011110000011011011000,1389,1389
10111010111011110000111001000100001,10100101001001011100111010001001111,1393,1393
11110011011110110101000010010011000,11111100011000101010101101101100000,1389,1389
11000111110110111011000010110010000,11011000001101011110010101100010101,1389,1389
11100110000100010001101111110001011,11001010101111000110100011011010010,1393,1393
11111111010100001001001100011101000,10101001001100111000111101000101101,1387,1387
11111101011010010000011101000011010,11001001100111010101110000100111100,1393,1393
11001000100010011111110011101010010,10011100001111101010000110101100110,1391,1391
10010000101110000100011101110111110,10001110100110011010010111101000101,1389,1389
10001000101001101000100111111101101,10001110001011011110000101110010101,1395,1395
11111110001001010010100010101011001,11111000010011001111010011001011000,1397,1397
11110111011011010010010101010000001,10111001000111100111010000110011100,1393,1393
10011110011110010110110000000011011,11001110101000101111010010101000110,1393,1393
11001101001011001010000001101110111,11000010111100101011100100010111001,1389,1389
11101010001100000011011100010110111,10101101001101000101110011110010001,1393,1393
11111110100111000010001001110010100,10110011110010010011101010111010000,1395,1395
11101110101110110010001101000010001,10100011000101111101001001011000111,1391,1391
11100101111110000010010001011001110,10000101101101010100011100101111001,1393,1393
11101000000011001101111011110001010,10101101001111000100110100111010001,1393,1393
11111111010110001101000101100001000,11000100111110001011001101011001010,1391,1391
11011100100111110111100010100010000,10010110100001111101010100100110011,1385,1385
11111011101010100110000100110100001,11011000101001111100110000101101001,1391,1391
10101110100111001001100000001110111,11011010011100010001111100100101010,1389,1389
10111110111011100100001011001010000,11101010011100011010011011011100000,1389,1389
10010010011000010100110101001111111,11100010011101010110001001011111000,1391,1391
10010011111100010111101111000001000,11100011100110011010101011010010010,1389,1389
10100100100010001101011111000111110,10110001001101011100101001100001111,1391,1391
10101111000011111101110010100000100,11011010100010111001100011100100110,1391,1391
11101010000100001110100110111101100,10100100011001011101001110000101111,1385,1385
11111111011001001110010100010100000,11110010110011001110010101011010000,1387,1387
11111100111010110010001011000001010,10011000110010111101000010110010111,1393,1393
10110100011101010000001100110011111,10110100110000111101001011000101011,1397,1397
10110011101010111101101001100000001,11100100001111011011000011100101010,1391,1391
11110110111010011110010000010101000,10011001110100010010111101101000011,1393,1393
11010110011010111111001010010000001,11001100100011101011100001011110010,1389,1389
10010111101100010000110001010101111,11001110000011110110110010001011010,1389,1389
10010000100010110011110011110101011,11011100101001101010011111000000110,1393,1393
11000100000111000101111011010111010,10101101100000111101101000100110011,1391,1391
10011110010100000010101110011111100,11001101110000101001111010100110100,1393,1393
11011101100011111011100010100000010,11001010111100100011011010011010001,1387,1387
11101000000100111011110111001101000,10101000111101001000111100101101100,1391,1391
10000100000101110010111101100110111,10011100011101101000010101110101100,1389,1389
10010100100010011001011101011111010,11000001101011111000010011110011001,1395,1395
11101000001000101100110111101100101,10011010110000111100111010000101011,1389,1389
10010010100100000111100111011101011,10010110010101001110111001000001111,1387,1387
11011111010010111100011000010001001,11001010100110101110110000011110100,1387,1387
10010011010010111111100111000010001,11000010111011101000011011010101001,1391,1391
11111110011010000100100101010111000,11110110010000110111001011100101000,1391,1391
10001110000001001011100110010111111,11011010100010101101100011100100101,1389,1389
11111110101100000011101000100011100,10101101001101001110001001101110100,1389,1389
11111001001011100100000011001110110,10100001110101011100010100101100111,1393,1393
11010000010100100111010110011111100,11000001101111001010101100010111100,1393,1393
10110100100010001010011111101100110,11110001111010000011011101010011000,1391,1391
11101101101010001000110100001110011,11010001010011110110001011000100111,1389,1389
