seq1,seq2,energy1,energy2
10101001111011101100100000011,11100011001011110100010110100,793,793
11111101110001010010011000010,10011110000110111001001010101,793,793
11111101110001010010011000010,10010101100100111110001010011,793,793
11110011010001100010010100111,10000101011101000110100110111,799,799
11111101101010011001000011000,10000101011101000110100110111,799,799
11101110101110000110010000101,10100011001101101001010001111,797,797
10100111100010001001010011111,10100011000111101100100101011,797,797
11111101101010110000100110000,10100011000111101100100101011,797,797
11110100001100000110111010110,10100011000111101100100101011,797,797
11110010100100001100101110011,10001001111101000101011100101,797,797
11111111001010000100110101000,10001111000101101100110101001,797,797
10110110011101010000100001111,11100010011110001011001010110,793,793
11111111001010100010110000100,10110011010011100001101110010,795,795
10011011110101100100010000111,10001111010010001111011001010,795,795
11111101011010100110000100100,11100010001111100010110011010,799,799
10111110111001101000101001000,10100111000101101110010000111,797,797
11111101110100101001100010000,10101100010111100100110100011,793,793
11011111001001100010010100011,10101011100010001111100100101,797,797
11101001100100011000011010111,10101011100010001111100100101,797,797
11111011010100000101100011100,11010001011111000100110011010,797,797
11111111010001100001011001000,10001111001001101011010101001,795,795
10111011101001111101000010000,11010100011110001100110010110,793,793
11101110101110011000100100001,11010110110010010101111000001,799,799
11110111011011001010001010000,11100100011010011110100001110,799,799
11001100110100010100001011111,10010110001101110000110101110,795,795
11011111010011100100010100001,11110000101101101100110001010,793,793
11011111010011100100010100001,10101001001111100010010110011,793,793
11101111001011101000010010001,10101001001111100010100110011,797,797
11111101110100000101011000100,10110010110100011011100011100,801,801
10111110001000011010100001111,10011010110011011000101110010,797,797
10011010110111110100011000001,10101001101011100100001111100,795,795
11011001111011110000000101100,11000101010110100101110001101,799,799
11010011111110010010001010001,10011101110000101110011010010,797,797
10101111101001110101100000001,11001001011101000110011100101,799,799
11100101111101000100000110101,11011000100111010100111000110,797,797
11111010111011000110100000100,11001100001110110010101001011,797,797
11111110101001000101100001100,10111100100110101011001110000,797,797
11111101100101101001000100010,11100001111010100011001110010,799,799
11110011110110010100010010001,10101101010010011111000100011,799,799
10111011000010001011001010111,10100011010011100110100001111,799,799
11001011101001010000010101111,11001011001111000100111011000,799,799
11010011111100101100000010101,11000111011010100011011011000,799,799
10101111101100111001000100100,11001101010000111110010100011,799,799
10111011110011110001001010000,10111000100110111010000110110,799,799
11100101111001111011000000010,10001111001010011001101101010,795,795
11101010111110011001001000001,10111010100100101111000110001,799,799
11011111001010000010110011001,10101001011011100000111100110,797,797
11000110111111010011000010010,11010001101110101000101111000,797,797
11101001001001100010001111101,10101010001111100001100110101,795,795
11101011111010001101000100001,11001100001101110100101001101,797,797
11101110111100010000011100100,11010010010111011000011101010,797,797
10101011101101100000010010111,11110100011100101100111000100,801,801
11111010111010010110001000001,11001011100110001011110010100,795,795
10110011011000001010010101111,10110000101110101100001110011,799,799
10101011010010000011100011111,11011100100011011011001010001,799,799
10111011101101101010001100000,11101110000011110011010010100,795,795
10110101111001101111000000010,10001011001110100010110110011,799,799
10110001110100001001001011111,10001011001011100110001010111,795,795
11101111101010001100110000001,10110110010010111000111010010,797,797
11111101100010000110100101010,11111000101100101100111001000,797,797
11111101001100000100111001010,11011010100110001111100010100,797,797
11111110100110001000110100010,11010110100011010011110010001,795,795
11111110011100010101000100100,10110011010110100001111011000,799,799
10101101111001110110000001010,11011011000011100110110100001,797,797
11001101101111100000001100011,10101000110110101001101010011,801,801
11001101101111100000001100011,10110001101010101011010010011,801,801
11110111101110000010110010000,10101011000101110011010010011,799,799
11011100101111001000100000111,11001100011110010010110101010,797,797
11010111110110001110010000010,10100011001011101001100010111,803,803
10111010111011011000000110001,11111001010010110011101010000,797,797
10110110101011100010000001111,11001100011110010010111001010,797,797
11111101001001011000100001110,10010011101010100011110010011,801,801
11111110110100001000110110000,10001110011010011010101001110,797,797
10010110111101100010000001111,10001110011010011010101001110,797,797
11110101111100010010100001100,10111010000110111001101000101,797,797
