seq1,seq2,energy1,energy2
111111101100110010100101000101000,110000110011001011111000010110101,1164,1164
111110000100000101110101011011100,101101000110100110011101110000101,1168,1168
101110101101011110001000100001101,101000111110001011001000110111100,1170,1170
111101100100010001010010111110001,110000110110111000100011010110101,1168,1168
111111101101000101100010001101000,101001001010100110111000110001111,1170,1170
111111011110010001010010110000100,101110010110011011100001010111000,1172,1172
100101100000010101111110010111100,101110011100011001101110100010100,1170,1170
100000101000010110111101100101111,101110011100011001101110100010100,1170,1170
111111101110001001000101010110000,111000010110011100100101110010110,1168,1168
111100110001000001110100101110110,110100110101011100100001011111000,1166,1166
101110111011001111001010110000000,101001010101101100000111100111001,1166,1166
111010111010110111001010000001100,111011001000011110001101101000101,1166,1166
111110101110011010110100000010100,111100100110101011001110011000001,1168,1168
101010001000010110111101001111100,101110011000011010011011101000011,1170,1170
111111011100000010101001011001100,101011101000011010110001111001001,1170,1170
111101111000111011000100010010010,101010011111001010001011101100001,1164,1164
111010101101111001000101000010011,100001100011011011000101011001111,1168,1168
101011001110111011011000001000101,110001001011000111010101100001111,1166,1166
100000101000110100110111101101011,101100001011101110010001011000111,1166,1166
100011011010001000101000111101111,111101100110001101101010110100000,1170,1170
100001000010110011010111011100111,100010110100101110110001000101111,1166,1166
111110111110001100010101100000100,101010011110100010111001100100101,1172,1172
101111100101011100110000001001101,100111101001110010101010011110000,1166,1166
111111101001000010001101010111000,110010010110011101001110100010011,1166,1166
101001110110010000010010111010111,100000101111001110001101010011011,1166,1166
111011010000101000001111110111000,101010111001001011001110010010011,1168,1168
111010000100100001111101111000110,101010110011101100001110101100100,1168,1168
101011101000110010010100001011111,100011001001011110010001011110011,1168,1168
111111011101001001100010100011000,100100111000010111110100100101011,1170,1170
100010011110111101011010001000110,100100001101101110100011100010111,1170,1170
100011110111000100001001010101111,110110101100110010011111000010100,1168,1168
101101100111110101001000001001110,110011001110100010111100101000011,1170,1170
111011101110011100010110010000001,110101011011000001110101101001001,1168,1168
101111001110110010111000000010101,101000011101011100101100100011101,1168,1168
111001010000010101001110110101110,100001001111100110000111101001101,1172,1172
101101000100000111001101111001110,101001011000100110111010100001111,1168,1168
111101000001110010010000111011110,110101001001110011010001011101001,1164,1164
111010111101101001000001101010001,111010001000111011001100101100011,1172,1172
101110111011100011101001001000001,111000100101111001010001101010011,1170,1170
111110101110100111001010010000001,110011100001011101010010011011001,1168,1168
100001000100100111010100111101111,111000111010100011011100100100101,1166,1166
111111011011000111000100001101000,111010001001101011011100101000101,1168,1168
100000010101011110011111010010011,100011110111000101001011011001100,1170,1170
110100010000101101101100111111000,110011010110000111011101010000101,1170,1170
100011101001111011011101000110000,101111100100110010100111101000010,1168,1168
111111111010000101100001100110000,101011011000111010011010100110010,1172,1172
111111101100101110010100010100000,101101110001011010011101100011000,1168,1168
111010111110110010000101011000001,101101010011000111001111010001001,1170,1170
101111001101111010011000001100001,101010111100100010011110101000101,1168,1168
100010101101111011011001100000011,100111000010111110010010010101011,1168,1168
111111101011010100100011100000100,111010100011101001111001001001100,1168,1168
111111000011001100001010010101110,100001011100110110010100010110111,1164,1164
100110010110001100000101100111111,101110101011001010010101111000001,1168,1168
111111101011001100101000010110000,101011101000100111011100101100001,1172,1172
110100010000101100101011100111110,110010111000001110111000100101101,1166,1166
111011101011110100100111000000100,100010101110110100110000111101001,1170,1170
111111010101101110011000100100000,100100110101110001110001011110100,1172,1172
111111101010110010110100010000100,111001001011100100011110011100010,1174,1174
100011001110100010000011010111111,100110010110100101111000101011100,1166,1166
111010101101111001000001100010011,101110010010011110011101000011010,1170,1170
101101001110111110001001000001011,101010011100100010111100101100011,1166,1166
110111011110100110101110000010000,101001110111000011011000101110100,1172,1172
111110101110110110001100101000000,101000011100111010010001101101011,1164,1164
111110101110110110001100101000000,100001100101011110011001001010111,1164,1164
111010001000010101100011011011011,110011011010101100001110111000001,1166,1166
111010001000010101100011011011011,110010001101101010111000110000111,1166,1166
110110011101101000000011100011101,101010111000011011011011000010101,1170,1170
101001011111001110111000001000101,100100110001110110100001011101011,1166,1166
101110101101111001110001001000100,100110111010000011110101100001011,1170,1170
101010100000110001110010011111101,100101101111000001011100110101001,1168,1168
111011111010100001001100001110100,100101101111000001011100110101001,1168,1168
101111111011000100011000011100100,110000101010111001010011011001011,1168,1168
111110011010000001101100010101101,101010001110101100001101101110001,1168,1168
110111001101101010000001001111001,101011101001100010110100111110000,1170,1170
111111101100100110101000011000010,110100011100101100111010100100011,1166,1166
111111011110000110000101011000100,101100100101101110001101010001011,1168,1168
111111110011010000010010111001000,101011100010111001010110001101001,1168,1168
111110101101110001110010100000001,100101111000100110011010101100101,1172,1172
101010110000001110001010011110111,101101100100100011111010001100110,1168,1168
101011101111101000110110100000100,100111000011110110001010011001110,1168,1168
111111110101000111010000101001000,110010011110100110001100101110010,1174,1174
110100111110001000101000100111011,110111000010110101101100001100101,1168,1168
100001011011111011000111101000001,101111001100100110101011100010010,1174,1174
111001110111001000000110100110101,100100110000111110100010101101011,1166,1166
111001110111001000000110100110101,101101001000111110001011000101011,1166,1166
101111100011110111001010010000010,101111001010100011011001101100001,1166,1166
110101010010001001001110011111100,110100011000111010110110100000111,1170,1170
111111110010110001010100010100100,111000110111001001000111110010100,1168,1168
101011101110011011000000001111001,110110011110001010101101011010000,1168,1168
101001000010110010111110111001010,111001100100110101111000000111100,1170,1170
101000010111111100101101100110000,101000111001111010000110110011010,1164,1164
100001101110110011110110101000001,100110001110101110100001011110100,1166,1166
111101101011110001101100100000001,100110001111001010101001110110010,1170,1170
111111101010110110001100001100000,110011010100011011101011000010110,1166,1166
101011000001001110000011110110111,101110101010001101101101000110001,1170,1170
111111010111100100100100110001000,100010011110101010011000011110101,1168,1168
111111101110000101001100010100100,100011101000011110110010011010101,1166,1166
111000110111001001001000001110111,111001110010101010001111010010010,1166,1166
101010111011001111001111001000000,101111001001110010010111100010010,1170,1170
111111101010100110000100101011000,100011001000111110010010011010111,1168,1168
100101000000011110100110011111011,101011011000011110010101010011001,1172,1172
101111101000101110010001000010111,101011000011101100101100111000101,1172,1172
111011111000101110110000100001001,101010010111001011001011100010011,1168,1168
111011110110011100000101010010010,110010110010001101011110001000111,1168,1168
110010100010010001110011111101001,110110101011100010010011111010000,1168,1168
101001011011101110011101010000001,100110000101011110010011010001111,1168,1168
111010110111110000011000100100110,101110001000111010111000010110101,1174,1174
111111110010010001000101101011000,101010011000111110001011001010011,1170,1170
110011101101110110010101000010001,111001001010011110010111000001011,1172,1172
111011101110011110000001101000100,101011011011001010001111010110000,1174,1174
111111011011100001000010110110000,111010101010011010011100110010001,1174,1174
111001010111000001001100001111110,101011101100110000111010110100100,1168,1168
111111011010011010100000110010100,100011000111110010011000101011110,1172,1172
101001011111001011101110100010000,110011110010000111101010011000110,1166,1166
111011001010100000010110111100011,110010010011100111011000011010101,1168,1168
111010111110100100110001100000101,100001100110110101011000011101110,1170,1170
111010111110100100110001100000101,100010101100111010110000011101101,1170,1170
111011101011011110000010001011000,100010110110101011000001111011001,1170,1170
101010111111100011011010000110000,111010110010011010011101100010001,1170,1170
101111101111001010000100110011000,101000011110001101101000101101110,1172,1172
101011011110011101001100000001110,100110001111101000100111010110100,1168,1168
100010000010101110010011111011011,110011101001010110010110111000001,1166,1166
111110000110000001101011011001101,101010010110111000100011110011010,1172,1172
110110011111100101001000000111100,101010010110111000100011110011010,1172,1172
100110000101011011110011111001000,100000111010110110100010100111011,1172,1172
111101000010010001010111011011001,111101000110001111001010110000110,1168,1168
100001100011110100110111111001000,100101011101001010011011101000011,1166,1166
111010111010110110011001000000101,110010111000110010101111000010011,1168,1168
101011111010011101110001000001100,101110010010011110010111000010101,1168,1168
110111011011000110110000100001011,110100101110000110011110101000101,1170,1170
111001111110001000000111010010101,110010110010100111101010001100110,1170,1170
111010011111011100100011000010010,101000001110101110010010101100111,1170,1170
110000100110001001010110011111011,100100011110101010000111101100101,1168,1168
111111011011000111001010001000010,101110001011110010001011100110100,1172,1172
111010111011001101101000001000101,100011111000100011101101001010011,1170,1170
111111001011000100001110010001101,110100111010100010101101101100001,1170,1170
111111011000111011000001001001100,110000101011011010110000111010101,1176,1176
101001111011011101001000000101110,100001011110010110011000101110011,1166,1166
100011010111001111011110000001100,100110010010110110101010100001111,1168,1168
101011101111110000100110100010001,100111100010100101101110010001110,1170,1170
111010101111100011000010010010101,110001010011001101111000001101101,1168,1168
110011101110100010011000010010111,100001011010111100001100110101110,1170,1170
111111011001010000010100111010100,110000011011101001011000111001101,1164,1164
111110111011100100100001101010000,100010100110111010010001111010011,1170,1170
111111100110001001000101010110100,110001010011011110000100111010011,1166,1166
111111011101000111010000100101000,111001010001101011001110010010011,1168,1168
101010001111100111111001000010010,111001010001101011001110010010011,1168,1168
101010111110101100110111000000100,100000111011010110001100101100111,1170,1170
101010111110101100110111000000100,100100101100111100010001111010011,1170,1170
101011101111001011001000100010101,100101111000010011111001100001011,1170,1170
111111010100100000100111001111000,101110011010101100100101110110000,1170,1170
101000101010010000110011111001111,100011010001011110110001001011011,1170,1170
110001111011000000010011011101011,100100011110011010010101100101011,1168,1168
111011101110001011011000000100101,111010000111001110100011010110010,1166,1166
111111011110011000001101100001000,101011001010110010011110001010110,1172,1172
110100000110010000111101011101011,100100010110011110010100100111011,1170,1170
110111110100111011000101001000001,111001010010011111000101010011001,1166,1166
110011110110100110101000010000111,100111101010100011011001101110000,1168,1168
111110100000100001110011101100110,100110100010111100010101101001011,1166,1166
111111011010001110010001010000110,100010100110111000110101001001111,1166,1166
100010111001110111110001011010000,100110001111101000101001110110100,1168,1168
110111111001101010101001100000010,110010110100111000100111110010001,1172,1172
111011111010010000111010000010101,110011001101100010111010010110001,1170,1170
110110110111100001101000100001101,101010111000010011110101100010011,1168,1168
111111011001111000101000011001000,111101010011000101011110100100100,1176,1176
110100000110010001110001011011111,110010001110100110101101000110101,1166,1166
110100000110010001110001011011111,101101010100011110100100110011100,1166,1166
101010111011001111011010011000000,101100011010001111011000001110110,1172,1172
111101011110110100011100100000100,100110111000101010011111000100101,1168,1168
111010100110111000010000011011011,100001011101100011010011100101011,1166,1166
111111011010000110100010001110010,110001011000101110110100100011101,1164,1164
111111100110010111100000010010100,100011101010110100010111001101001,1174,1174
111010101111100110000010011000101,101001100101111001010000111101100,1170,1170
101111011111001001011010001000100,101010011001100011101011100000111,1168,1168
111011111010011100000010110010100,101110110011001010001111010110000,1168,1168
111010001000100001111010011011011,111101001010101100011110011000100,1168,1168
100010000100011111001001111110101,100011101001110100010101101101001,1170,1170
111111011010100111001100000100010,101100101011001110000111101000101,1170,1170
101011111010011101110100001001000,100010010110011110001011000110111,1174,1174
100011010000010110010100111011111,101101010110001100011111010001001,1170,1170
100001000100110111110001111011010,101000011011011010100011100011011,1166,1166
110110110111101000000011100011001,111001010100011110100110100010110,1174,1174
111111011010110110010101010000000,100111100010110001110110001101001,1174,1174
111111101001011101010001001000010,100111100010110001110110001101001,1174,1174
111111101001011000001010101001100,111000111000011011101100010010110,1166,1166
100011011011101011111000000100101,100010011100111010100011010011110,1170,1170
111010101110011110000000101001101,100010010110111000101100110010111,1168,1168
101101111110000100001010110001110,100101110100010011110100110001101,1172,1172
101011001010111011011111000010000,100100010111001011011000110001111,1166,1166
110010001000100011101011010110111,100010011011010110001110000111110,1166,1166
111111101010010100110001000101100,100010011011010110001110000111110,1166,1166
100100010001011010010111111001110,100010011011110010001010111100011,1170,1170
110010001100001010101111011110010,100000111111000101001100110110101,1166,1166
111001110010001001101000010101111,110001111001000110101110100100101,1170,1170
101111101101110000010001101100001,100010011010101110001101001010111,1170,1170
